Text,Text1,Text2,Text3,Text4
비플레인,비플레인 녹두 약산성 클렌징 워터 티슈 20매,모든 피부 타입용,"정제수, 녹두추출물, 다이프로필렌글라이콜, 폴리글리세릴-6카프릴레이트, 글리세린, 폴리글리세릴-4카프레이트, 로즈마리추출물, 카멜그라스추출물, 마트리카리아꽃추출물, 살비아잎추출물, 라벤더꽃추출물, 녹차추출물, 알란토인, 판테놀, 소듐시트레이트, 시트릭애씨드, 카프릴릴글라이콜, 데실렌글라이콜, 라우릴피리디늄클로라이드, 소듐레불리네이트, 레불리닉애씨드
",클렌징티슈/패드
식물나라,식물나라 제주탄산수퀵앤딥클렌징티슈 100매,■ 모든 피부 타입,"정제수, 다이프로필렌글라이콜, 글리세린, 폴리글리세릴-10라우레이트, 하이드록시아세토페논, 에틸헥실글리세린, 폴리솔베이트20, 향료, 온천수(500ppm), 다이소듐이디티에이, 판테놀, 메틸프로판다이올, 1,2-헥산다이올, 소듐시트레이트",클렌징티슈/패드
식물나라,식물나라 제주 탄산수 딥 클렌징티슈 20매X3ea,■ 모든 피부 타입,"정제수, 다이프로필렌글라이콜, 글리세린, 폴리글리세릴-10라우레이트, 하이드록시아세토페논, 에틸헥실글리세린, 폴리솔베이트20, 향료, 온천수(500ppm), 다이소듐이디티에이, 판테놀, 메틸프로판다이올, 1,2-헥산다이올, 소듐시트레이트",클렌징티슈/패드
식물나라,식물나라 식물나라 제주 탄산수 딥 클렌징 티슈 20매,■ 모든 피부 타입,"정제수, 다이프로필렌글라이콜, 글리세린, 폴리글리세릴-10라우레이트, 하이드록시아세토페논, 에틸헥실글리세린, 폴리솔베이트20, 향료, 온천수(500ppm), 다이소듐이디티에이, 판테놀, 메틸프로판다이올, 1,2-헥산다이올, 소듐시트레이트",클렌징티슈/패드
센카,센카 올 클리어 시트 프레시 30매,모든피부타입,"정제수,프로판다이올,다이프로필렌글라이콜,피피지-30-부테스-30,피이지-8,글리세린,페녹시에탄올,소듐시트레이트,소듐벤조에이트,시트릭애씨드,포타슘코코일글루타메이트,징크페놀설포네이트,부틸렌글라이콜,소듐메타포스페이트,소듐메타바이설파이트,세리신,토코페롤,포타슘솔베이트,잔탄검,녹차추출물,소듐아세틸레이티드하이알루로네이트,소듐하이알루로네이트",클렌징티슈/패드
아리얼,[버블 스크럽]아리얼 애플사이다 올 킬 클렌징 버블 패드 60매,모든 피부용,"정제수, 글리세린, 포타슘코코일글리시네이트, 라우릴베타인, 다이소듐코코암포다이아세테이트, 포타슘코코에이트, 소듐클로라이드, 폴리글리세릴-10라우레이트, 비니거(1,000ppm), 사과즙(100ppm), 사과추출물(100ppm), 시트릭애씨드, 글루코놀락톤, 병풀추출물, 포타슘벤조에이트, 헥실렌글라이콜, 부틸렌글라이콜, 1,2-헥산다이올, 다이소듐이디티에이, 향료",클렌징티슈/패드
비페스타,비페스타 미셀라 클렌징티슈 퍼펙트 클리어 46매 (오일인 타입),모든 피부 타입,"정제수, 하이드로제네이티드폴리아이소부텐, 다이메티콘, 에탄올, 아이소펜틸다이올, 글리세린, 피이지-20글리세릴아이소스테아레이트, 카프릴릴메티콘, 아이소도데케인, 폴리글리세릴-3카프릴레이트, 페녹시에탄올, 메틸파라벤, 에톡시다이글라이콜, 쌀배아오일, 피이지-6카프릴릭/카프릭글리세라이즈, 풀루란, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 포타슘하이드록사이드, 부틸렌글라이콜, 아티초크잎추출물",클렌징티슈/패드
클라뷰,클라뷰 리얼 비건 퀵 클렌징 패드 50매,비건인증을 받은 부드러운 패드에 수분감 넘치는 앰플을 넉넉히 담은 스킨케어 패드 제품 입니다.,"정제수, 폴리글리세릴-4카프레이트, 1,2-헥산다이올, 글리세린, 다이프로필렌글라이콜 , 판테놀, 편백수, 약모밀추출물, 부틸렌글라이콜,
글루코노락톤, 에틸헥실글리세린, 하이드록시아세토페논",클렌징티슈/패드
마녀공장,마녀공장 블랙헤드 퓨어 클렌징 오일 킬패드 50매,모든 피부용,"정제수, 에틸헥실팔미테이트, 돌콩오일, 솔베스-30테트라올리에이트 , 글리세린, 1,2-헥산다이올, 부틸렌글라이콜, 소듐스위트아몬드암포아세테이트, 글리세릴카프릴레이트, 스타아니스추출물, 카프릴릭/카프릭트라이글리세라이드, 호호바씨오일, 글루코노락톤, 달맞이꽃오일, 동백나무씨오일, 바바수씨오일, 스쿠알란, 시트릭애씨드, 쌀겨오일, 아르간커넬오일, 아이소아밀라우레이트, 카프릴로일살리실릭애씨드, 버지니아풍년화수, 티트리잎수, 포도씨오일, 유럽개암씨오일, 올리브오일, 일랑일랑꽃오일, 황금추출물, 토코페롤, 데실글루코사이드, 말토덱스트린, 하이드롤라이즈드아보카도단백질, 해바라기씨오일, 와일드제라늄오일, 다이프로필렌글라이콜, 다시마추출물, 비누풀잎추출물, 올리브껍질오일, 식물성오일, 코코-베타인, 효모발효여과물, 감나무잎추출물, 포도추출물, 녹차추출물, 잇꽃꽃추출물, 커피콩추출물, 호장근뿌리추출물, 밤껍질추출물, 초피나무열매추출물, 은행나무잎추출물 , 프로판다이올, 병풀추출물, 살리실릭애씨드, 장미꽃오일, 레몬수, 에틸헥산다이올, 겨우살이추출물, 쌀발효여과물, 에틸헥실글리세린, 대추나무잎추출물, 락토바실러스발효물, 시트로넬올, 리날룰",클렌징티슈/패드
마녀공장,마녀공장 퓨어 클렌징 티슈 80매,모든 피부용,"정제수, 다이프로필렌글라이콜, 피이지-7카프릴릭/카프릭글리세라이즈, 피이지-15글리세릴아이소스테아레이트, 글리세린, 하이드록시아세토페논, 에틸헥실글리세린, 다이소듐이디티에이, 부틸렌글라이콜, 판테놀, 소듐시트레이트, 다마스크장미꽃오일, 1,2-헥산다이올, 사과추출물, 병풀추출물, 티트리잎추출물, 오이열매추출물, 소듐하이알루로네이트, 석류즙",클렌징티슈/패드
아리얼,아리얼 더 퍼펙트 클렌징 티슈 플러스 트리플 기획 (20매x3개입),모든 피부용,"정제수, 올리브오일피이지-8에스터, 부틸렌글라이콜, 다이프로필렌글라이콜, 피이지-7글리세릴코코에이트, 해바라기씨오일, 율무씨추출물, 얼룩파인애플추출물, 매실추출물, 브로멜라인, 락토바실러스/호박발효추출물, 까무까무열매추출물, 마트리카리아꽃추출물, 미네랄워터, 파파인, 피이지-60하이드로제네이티드캐스터오일, 세틸피리디늄클로라이드 , 카프릴릴글라이콜, 코카미도프로필피지-다이모늄클로라이드포스페이트, 시트릭애씨드, 소듐시트레이트, 다이소듐이디티에이, 유칼립투스잎오일, 라임전초오일, 구주소나무잎오일, 오렌지껍질오일, 베르가모트오일, 레몬껍질오일, 시트랄, 리모넨, 리날룰",클렌징티슈/패드
아리얼,아리얼 더 퍼펙트 클렌징 티슈 플러스 더블기획 (100매x2개입),모든 피부용,"정제수, 올리브오일피이지-8에스터, 부틸렌글라이콜, 다이프로필렌글라이콜, 피이지-7글리세릴코코에이트, 해바라기씨오일, 율무씨추출물, 얼룩파인애플추출물, 매실추출물, 브로멜라인, 락토바실러스/호박발효추출물, 까무까무열매추출물, 마트리카리아꽃추출물, 미네랄워터, 파파인, 피이지-60하이드로제네이티드캐스터오일, 세틸피리디늄클로라이드 , 카프릴릴글라이콜, 코카미도프로필피지-다이모늄클로라이드포스페이트, 시트릭애씨드, 소듐시트레이트, 다이소듐이디티에이, 유칼립투스잎오일, 라임전초오일, 구주소나무잎오일, 오렌지껍질오일, 베르가모트오일, 레몬껍질오일, 시트랄, 리모넨, 리날룰",클렌징티슈/패드
라운드랩,[빅사이즈/저자극] 라운드랩 자작나무 수분 클렌징 패드 60매,모든 피부용,"정제수, 부틸렌글라이콜, 다이프로필렌글라이콜, 폴리글리세릴-4카프레이트, 폴리글리세릴-6카프릴레이트, 다이에톡시에틸석시네이트, 글리세린, 자작나무수액, 글리세릴글루코사이드, 소듐하이알루로네이트, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 판테놀, 알란토인, 다이포타슘글리시리제이트, 1,2-헥산다이올, 아스코빅애씨드, 카프릴로일살리실릭애씨드, 글리세릴카프릴레이트, 바이오사카라이드검-1, 에틸헥실글리세린, 다이소듐이디티에이, 폴리글리세릴-10라우레이트, 폴리글리세릴-10미리스테이트, 소듐시트레이트, 하이드록시아세토페논, 잔탄검",클렌징티슈/패드
비페스타,비페스타 클렌징 티슈 모이스트 트리플 기획(46매 x 3),메이크업을 한번에 제거하는 촉촉한 클렌징 티슈  ,"정제수 , 에탄올 , 글리세린 , 피이지-7글리세릴코코에이트 , 피이지-32 , 피이지-6 , 피이지-6카프릴릭/카프릭글리세라이즈 , 페녹시에탄올 , 메틸파라벤 , 폴리글리세릴-3카프릴레이트 , 폴리글리세릴-6다이카프레이트 , 소듐시트레이트 , 소듐스테아로일글루타메이트 , 다이소듐이디티에이 , 시트릭애씨드 , 다이하이드록시프로필알지닌에이치씨엘",클렌징티슈/패드
아리얼,아리얼 더 퍼펙트 클렌징 티슈 플러스 20매,모든 피부용,"정제수, 올리브오일피이지-8에스터, 부틸렌글라이콜, 다이프로필렌글라이콜, 피이지-7글리세릴코코에이트, 해바라기씨오일, 율무씨추출물, 얼룩파인애플추출물, 매실추출물, 브로멜라인, 락토바실러스/호박발효추출물, 까무까무열매추출물, 마트리카리아꽃추출물, 미네랄워터, 파파인, 피이지-60하이드로제네이티드캐스터오일, 세틸피리디늄클로라이드 , 카프릴릴글라이콜, 코카미도프로필피지-다이모늄클로라이드포스페이트, 시트릭애씨드, 소듐시트레이트, 다이소듐이디티에이, 유칼립투스잎오일, 라임전초오일, 구주소나무잎오일, 오렌지껍질오일, 베르가모트오일, 레몬껍질오일, 시트랄, 리모넨, 리날룰",클렌징티슈/패드
아리얼,아리얼 더 퍼펙트 클렌징 티슈 플러스 100매,모든 피부용,"정제수,올리브오일피이지-8에스터,부틸렌글라이콜,다이프로필렌글라이콜,피이지-7글리세릴코코에이트,해바라기씨오일,율무씨추출물,얼룩파인애플추출물,매실추출물,브로멜라인,락토바실러스/호박발효추출물,까무까무열매추출물,마트리카리아꽃추출물,파파인,피이지-60하이드로제네이티드캐스터오일,세틸피리디늄클로라이드,카프릴릴글라이콜,코카미도프로필피지- 다이모늄클로라이드포스페이트,시트릭애씨드,소듐시트레이트,다이소듐이디티에이,유칼립투스잎오일,라임전초오일,구주소나무잎오일,오렌지껍질오일,베르가모트오일,레몬껍질오일,시트랄,리모넨,리날룰",클렌징티슈/패드
나이팅게일,나이팅게일 데일리더마 클렌징패드 마일드 애씨드 70매 (10매 증정),모든 타입,"정제수@다이프로필렌글라이콜@글리세레스-25피씨에이아이소스테아레이트@1,2-헥산다이올@다이에톡시에틸석시네이트@소듐하이알루로네이트@하이드롤라이즈드하이알루로닉애씨드@소듐아세틸레이티드하이알루로네이트@라벤더추출물@클레리추출물@히아신스전초추출물@마트리카리아꽃/잎추출물@보리지추출물@수레국화꽃추출물@병풀추출물@티트리추출물@쇠비름추출물@마트리카리아꽃추출물@녹차추출물@달맞이꽃추출물@포트마리골드추출물@스피룰리나 플라텐시스추출물@부틸렌글라이콜@대왕송잎추출물@당느릅나무뿌리추출물@칡뿌리추출물@마데카소사이드@바이오사카라이드검-4@알란토인@판테놀@자일리톨@에틸헥실글리세린@클로페네신@소듐시트레이트@오렌지껍질오일@라벤더오일@리모넨",클렌징티슈/패드
해서린,해서린 선셋 원킬 리무버 패드 70매/170ml,모든피부 사용가능,"정제수, 세틸에틸헥사노에이트, 부틸렌글라이콜, 아이소프로필미리스테이트, 다이프로필렌글라이콜, 다이포타슘글리시리제이트, 밤부사 불가리스수, 글리세린, 1,2-헥산다이올, 동백나무꽃추출물, 동백나무씨오일, 팔미토일트라이펩타이드-5, 흰버드나무껍질추출물, 오레가노잎추출물, 편백잎추출물, 락토바실러스/콩발효추출물, 육계나무껍질추출물, 황금추출물, 쇠비름추출물, 펜틸렌글라이콜, 하이드롤라이즈드엘라스틴, 글라이신, 세린, 글루타믹애씨드, 아스파틱애씨드, 류신, 알라닌, 라이신, 알지닌, 타이로신, 페닐알라닌, 트레오닌, 발린, 프롤린, 아이소류신, 히스티딘, 시스테인, 메티오닌, 아세틸헥사펩타이드-8, 하이드록시아세토페논, 카프릴릴글라이콜, 다이소듐이디티에이, 베르가모트오일",클렌징티슈/패드
참존,참존 징코 수딩 앤 클렌징 티슈 70매,모든피부,"정제수, 다이프로필렌글라이콜, 폴리글리세릴-4카프레이트, 1,2-헥산다이올, 카프릴/카프라미도프로필베타인, 다이에톡시에틸석시네이트, 은행잎수(4,900ppm), 에리스리톨, 폴리글리세릴-6카프릴레이트, 폴리글리세릴-3코코에이트, 폴리글리세릴-6리시놀리에이트, 하이드록시아세토페논, 소듐클로라이드, 카프릴릴글라이콜, 다이소듐이디티에이, 부틸렌글라이콜, 알로에베라잎추출물, 다이포타슘글리시리제이트, 은행나무잎추출물(2ppm), 은행추출물(1.2ppm), 은행나무뿌리추출물(1.1ppm), 무화과추출물, 무환자나무껍질추출물, 비누풀잎추출물, 달맞이꽃추출물, 칡뿌리추출물, 대왕송잎추출물, 당느릅나무뿌리추출물, 말토덱스트린, 은행나무캘러스배양추출물(0.1ppm), 트로폴론, 향료",클렌징티슈/패드
키노닉스,[빅사이즈/저자극] 키노닉스 카모 원스텝 클렌징 패드 70매,모든피부,"정제수,부틸렌글라이콜, 다이프로필렌글라이콜,  다이에톡시에틸석시네이트, 폴리글리세릴-6카프릴레이트, 폴리글리세릴-4카프레이트, 양배추추출물, 드럼스틱씨추출물, 유칼립투스잎오일,  솔잣나무오일, 라반딘오일, 페퍼민트오일, 센티드제라늄꽃오일, 개잎갈나무목부오일,리씨열매오일, 광곽향오일, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트,락토바이오닉애씨드,1,2-헥산다이올, 하이드록시아세토페논,  에틸헥실글리세린",클렌징티슈/패드
셀리맥스,셀리맥스 수정화장 패드 30매,모든 피부 타입,"정제수, 다이프로필렌글라이콜, 병풀추출물, 빙하수, 소듐하이알루로네이트, 1,2-헥산다이올, 부틸렌글라이콜, 스타아니스추출물, 황금추출물, 피이지-60하이드로제네이티드캐스터오일, 피이지-7글리세릴코코에이트, 클로페네신, 알란토인, 티트리잎오일, 시트릭애씨드, 디소듐이디티에이, 바이오사카라이드검-4, 토코페릴아세테이트, 소듐아스코빌포스페이트, 나이아신아마이드, 칼슘판토테네이트, 피리독신에이치씨엘, 리모넨",클렌징티슈/패드
비페스타,비페스타 클렌징 티슈 브라이트닝 더블기획(46매+46매),메이크업 딥 클렌징은 물론 피부 각질까지 한번에 제거하는 클렌징 티슈  ,"정제수, 에탄올, 글리세린, 피이지-7글리세릴코코에이트, 피이지-6카프릴릭/카프릭글리세라이드, 피이지-20글리세릴디이소스테아레이트, 페녹시에탄올, 메칠파라벤, 소듐스테아로일글루타메이트, 소듐시트레이트, 디소듐이디티에이, 시트릭애씨드, 락틱애씨드 ,비스-글리세릴아스코베이트, 피이지-32,피이지-6",클렌징티슈/패드
비페스타,비페스타 미셀라 클렌징 티슈 모이스트 10매입 (휴대용),모든피부타입,"정제수, 에탄올, 글리세린, 피피지-75-피이지-300핵실렌글라이콜, 피이지-7글리세릴코코에이트, 피이지-6카프릴릭/카프릭글리세라이드, 피이지-20글리세릴디이소스테아레이트, 페녹시에탄올, 메칠파라벤, 소듐스테아로일글루타메이트, 소듐시트레이트, 디소듐이디티에이, 시트릭애씨드, 디하이드록시프로필알지닌에이치씨엘, 피이지-6, 피이지-32",클렌징티슈/패드
비페스타,비페스타 미셀라 클렌징 티슈 브라이트닝 46매 (각질 제거타입),■ 메이크업 딥 클렌징은 물론 피부 각질까지 한번에 제거하는 클렌징 티슈  ,■ 보습형 비타민 C와 AHA의 일종인 유산 배합,클렌징티슈/패드
비페스타,비페스타 미셀라 클렌징 티슈 모이스트 46매 (촉촉 보습타입),"수분만 남기는 촉촉 모이스트 클렌징, 보습 아미노산이 담긴 저자극 딥 클렌징 티슈","정제수 , 에탄올 , 글리세린 , 피이지-7글리세릴코코에이트 , 피이지-32 , 피이지-6 , 피이지-6카프릴릭/카프릭글리세라이즈 , 페녹시에탄올 , 메틸파라벤 , 폴리글리세릴-3카프릴레이트 , 폴리글리세릴-6다이카프레이트 , 소듐시트레이트 , 소듐스테아로일글루타메이트 , 다이소듐이디티에이 , 시트릭애씨드 , 다이하이드록시프로필알지닌에이치씨엘",클렌징티슈/패드
포인트앤,[대용량] 포인트앤 딥 클린 올킬 클렌징티슈 100매,모든 피부 타입,"정제수, 메틸프로판다이올, 폴리글리세릴-4카프레이트, 폴록사머184, 카프릴릭/카프릭트라이글리세라이드, 아이소프로필미리스테이트, 다이소듐이디티에이, 소듐벤조에이트, 라우릴피리디늄클로라이드, 하이드록시아세토페논, 부틸렌글라이콜, 시트릭애씨드, 해수, 온천수, 탄산수, 드럼스틱씨오일, 라벤더오일, 1,2-헥산다이올, 로즈마리잎오일, 해바라기씨오일, 소듐바이카보네이트, 소듐하이알루로네이트, 글리세린, 레몬껍질오일, 유칼립투스잎오일, 살비아오일, 펜틸렌글라이콜, 카프릴릴글라이콜, 에틸헥실글리세린",클렌징티슈/패드
아리얼,[시나모롤 스티커증정] 아리얼 더 퍼팩트 클렌징 오일 패드 EX 60매 기획,모든피부용,"정제수 사이클로펜타실록세인  세틸에틸헥사노에이트  아이소도데케인  폴리글리세릴-6다이카프레이트  포타슘솔베이트  아크릴레이트/C10-30알킬아크릴레이트크로스폴리머  치자추출물  베르가모트오일  다이소듐이디티에이  덱스트린  달맞이꽃오일  로즈힙열매오일  마카다미아씨오일  스쿠알란  아르간커넬오일  아보카도오일  올리브오일  포도씨오일  해바라기씨오일  호호바씨오일  양까막까치밥나무씨오일  약모밀추출물  부틸렌글라이콜  레몬껍질오일  병풀추출물  오렌지껍질오일  라임전초오일  1,2-헥산다이올  구주소나무잎오일  퀼라자껍질추출물  비누풀추출물  모하비유카뿌리추출물  바이오틴  판테놀 유칼립투스잎오일  매실추출물  사과추출물  파파야열매추출물  포도추출물  라벤더추출물  타임추출물  로즈마리추출물  오레가노꽃/잎/줄기추출물  파파인  하이알루로닉애씨드 카프릴릴글라이콜  에틸헥실글리세린  리날룰  리모넨",클렌징티슈/패드
더페이스샵,[원우PICK] 더페이스샵 미감수 브라이트 클렌징티슈 50매,모든피부용,"정제수 • 다이프로필렌글라이콜 • 트라이에틸헥사노인 • 변성알코올 • 피이지-7글리세릴코코에이트 • 폴리솔베이트60 • 다이에톡시에틸석시네이트 • 쌀추출물(2.2 ppm) • 쌀겨오일(10 ppm) • 알로에베라잎추출물 • 카프릴릴글라이콜 • C12-14파레스-12 • 헥실렌글라이콜 • 부틸렌글라이콜 • 1,2-헥산다이올 • 에틸헥실글리세린 • 카보머 • 포타슘하이드록사이드 • 페녹시에탄올 • 다이소듐이디티에이 • 향료",클렌징티슈/패드
그레이멜린,그레이멜린 카놀라 리무버 패드 70매,모든피부용,"정제수,세틸에틸헥사노에이트,부틸렌글라이콜,아이소프로필미리스테이트,카놀라오일(1%),다이프로필렌글라이콜,하이드록시아세토페논,카프릴릴글라이콜,다이포타슘글리시리제이트,에틸헥실글리세린,다이소듐이디티에이,베르가모트오일,살비아오일, 센티드제라늄꽃오일,광곽향오일,시트로넬롤,리모넨,리날룰",클렌징티슈/패드
SRB,SRB 쌀뜨물 미강 클렌징 패드 60매,모든피부용,"정제수, 다이프로필렌글라이콜, 다이에톡시에틸석시네이트, 폴리글리세릴-4카프레이트, 폴리글리세릴-6카프릴레이트, 부틸렌글라이콜, 쌀추출물, 쌀겨추출물(100ppm), 알란토인, 아스코빅애씨드, 1,2-헥산다이올, 하이드록시아세토페논, 에틸헥실글리세린, 다이소듐이디티에이, 소듐시트레이트",클렌징티슈/패드
